Customer ID,Product ID,Order ID,Order Quantity,Review Rating,Payment Method,Subscription Status,Shipping Type,Discount,Date
p3uscdys5tgbuqs4zh9t63mypwbjgd7u,d86ff1dce4aa66c35f2112767cfda33c,nkottso0p7u2g0apnwpxwvolrt2e85hq,4,4.6,Credit Card,No,Next Day Air,3.73%,2022-09-08
xez6tf9slrdzm5zbydinj1gqgfelg1k8,8096a44717ecdae4a2d017e87d7b78b0,dfjt4vbbvdsqsmfplx6uk9lublpxfxdx,8,4.4,Venmo,No,2-Day Shipping,2.27%,2022-09-06
4oc1h7h7mk9ljowdgvkutsetku9mdgpo,9e7bb0244529f09ecf43a120aabef3de,bpydyx4m9txtkppcysksgvqr1khgcqyh,8,3.8,Credit Card,Yes,Express,16.78%,2022-09-29
gdoq2ng2opkppxhfhlrmvugmkacer8vi,2e14394c7039d04f6bf5318b478a5c7a,6nxh3pbdhabkjrhnkppym28rdfiouy3q,18,3.1,Cash,Yes,Free Shipping,9.15%,2022-09-25
nlkownqy6c7sqkbkfzyqxcrejfr7g0cf,0ddbb00bf8d97c0a414499d4af334d67,eccjpdqai4znoqt9oljdnehfznrjwioa,3,2.9,Debit Card,No,Free Shipping,21.3%,2022-09-07
5wz3mpdv9zx4hhdhajkegnlh4xmjwlic,0f34a39c351514facc009363ba32c57d,y2p4fdwsycqw66rhu3pq71edtchjindl,1,2.7,PayPal,No,Next Day Air,3.58%,2022-09-03
7itogzeaxjejb9ds1zti5mmftqjzny4v,6773f98228e30d749c8f84775a82cca9,h4souhekqjypguqpdp5ykoxea3zl91f3,3,2.7,Credit Card,No,Next Day Air,13.28%,2022-09-13
8b9tyyyzrnclyuzo0obbqv698sk6eqlv,34abd9025ebaa5833d3ad6638a01c8da,iprqrln51rapr3w4ifhqlqhvo7fxatdw,10,4.6,Venmo,No,2-Day Shipping,10.12%,2022-09-01
phf28ckgt9rlq6ogmpekjodzllutd80g,ab0b5aac08fe8efa36f40715f5c9cd70,8o36m3r0hannxft5do8wrl0zgoocudn2,16,3.1,PayPal,no,Free Shipping,16.23%,2022-09-03
kjn29nsmv0ktbcngqpyqmxxpupw5gjxh,2464b5552f8524b09c172e25aecc1178,cgfyfrkuhztwxvohbjqrqqyj5db2yet3,13,3.3,Credit Card,no,2-Day Shipping,19.04%,2022-09-20
mign9clnfj8jbrqpmemqe7erb7uen5ss,5848c9cd28185b41ad575e155592da91,itjn5uif8zjcrcilprqzt3petvtnufvu,7,3.2,Cash,Yes,2-Day Shipping,11.03%,2022-09-23
m9qanvmk7pfwzrngmwvf1ooowxb2rtg4,fda3f4a13cb33642afb219445c572e97,gblqwmpglvecqyolhlwk0b2oxxj2ca6w,1,2.7,Debit Card,No,Next Day Air,74.44%,2022-09-25
hfchlikgy4rcvsrzalhrfq6b1wmzhmam,7bf79367acb42d2bde05d9ae8b9538a9,p6gz5uzqaby7ahcfynheg31mir6s8ep4,9,2.5,Venmo,No,Standard,24.26%,2022-09-06
xqcelipovxyrhtc5pvxzeogfqxugiunr,7bfbb8763fa1f49717dfa59841cbbb3b,xxk3jjxvh1np7sepbwxuxio8zdznnupv,14,2.8,Cash,,2-Day Shipping,4.43%,2022-09-04
hb6u1x18v5y7ouklgrlcsbl0c8dzrvgf,eaa4849b6aed14e0fef84cc74db4beed,ws4frufzzjv4dcy0vbrbcdckvjqpzhkg,4,4.6,Credit Card,No,Free Shipping,18.45%,2022-09-23
mequ9ib84alfaruikfpskzbtwpurntqy,b880955546c59227da44e051ec9937c3,raxxxg8ypsu7gzsbzjsauahm1rzegmv8,8,2.6,Credit Card,Yes,Express,13.27%,2022-09-24
m4mw2hcrwjssygbtecmqoojh18xoatlm,c243771d92e29acdeb46fb246cf2052e,y4sjljq6ohqissothtisjq56gnkc8pdk,8,2.8,Bank Transfer,Yes,Express,13.11%,2022-09-27
7gf6dawlgzonhwxzbeyrytt86pkxigxd,f1c185281042b37540194296a795aab8,u9ru2wmytaamf6ohacmyszxslzypsvzn,2,4.3,PayPal,Yes,Store Pickup,23.3%,2022-09-15
ref7fz9yehqgq0feyi4n8layqtc5pdch,7e3cd8712b226daca73ba3ab3abde13c,cbopah3xolstcdommns0m0kyvhifd4p0,8,3.1,Venmo,No,Standard,14.87%,2022-09-14
v2spi0t0wrqxn8xce36nmvjlgmxjrqzb,03256b1b79af902ea6c2d935240476b4,gp3etnls0xgx26m8tc6yyu7yxect8tpw,10,3.2,Debit Card,Yes,Express,1.77%,2022-09-22
gdwivinknwhlgrcmtpsajldamppfhhlw,b06cabf9473b2f94c07e5d9c41bdcb71,x86voelvwadq0uhexdeznrfs1mpqs1zh,1,3.9,Cash,No,Next Day Air,16.38%,2022-09-15
89n4ggwm7eksj4enhwwdy86cnmtuuk2x,bac83586f864b31bcbd9c36b02c3559e,zsuxfeu80jgrra4lkmddxz71c4gebzdw,4,4.7,Cash,Y,Free Shipping,1.51%,2022-09-03
0gym8nyoy8p4rg9syadt2fg4jgr8s4bm,86e725cc6874fefb6145a420d2aeab0f,kbjpufvxzmhhaja9nsw7xnwgnsze5tpk,14,4.3,Bank Transfer,Y,Next Day Air,22.37%,2022-09-10
8eopurciii4lq4aayegkiikml1hrkzpq,83c5d5b3ba41c3753edb021d8b53e0b8,l7erijwdob1txnosz4zfbjnluobl0mjo,1,3.6,Cash,Y,Free Shipping,16.68%,2022-09-08
mgo94ycy3numhpcicndh8bvnqxrvtcxf,198b074bcc1197559c1eda86a45dcf9b,r79abyw0wmllwem9ci6yi8osyta7z92n,6,4.1,Bank Transfer,Yes,Standard,9.39%,2022-09-06
kjqucxgoratavmgmhvpaavl1vfz7txer,442073b684773539900e9e3d83c269b3,n32ypggeukkevzdjwr3bkh1j4ravtrpl,1,3.0,Bank Transfer,No,2-Day Shipping,23.28%,2022-09-23
npxunqvgke89zk05yvjrnbxqbiudrsqv,3d55058911b8bc933af04433fadcf57b,f11zsnoiwdjqpmud9pnpc5bdfuuh4udo,14,3.2,Bank Transfer,No,Next Day Air,15.82%,2022-09-10
ib5q3qm4pz4gisxkjlottpxemrhvre2u,37a50b4d9bab78cb4eda829041fa874b,zim599b2fomopkeyrn0laaz4tuhtrn3w,15,2.9,Bank Transfer,No,Store Pickup,80.25%,2022-09-13
ajc2vxqwfzxv3agjlpwgserj7i3oz9qd,637f04d8724d035165c9218e745c33ba,sdlcyozzw7g0pjkfwdt9pb5vr9cbvtyw,5,2.7,Credit Card,Y,Free Shipping,8.66%,2022-09-03
kbvugpugcis1nzronvnkrm6ls2f1tjkr,a0c000e87e601da16137ee0f3b064f6b,btjp3gybof6vfhtunr0vj6ysxn6wl9y5,6,3.2,Venmo,Y,Store Pickup,16.96%,2022-09-03
o46qz3cfbdt0rlsdqisx503eeaz6yvat,3862f1a7208795716fa8356133462500,jgliukqevtf6x1oydxmmokubcmwgh8su,9,4.9,Venmo,No,Store Pickup,5.3%,2022-09-16
jzl18i0iwwhgdq9ea889nbokgqbapiyf,bca0f840cb11aa2a2dd87c6bbe903018,suwfyt2bzjzuzzgrxszohroit1ahz44a,7,3.1,Credit Card,Yes,Standard,4.13%,2022-09-19
skpdqn3ry1zeotio1633ffcxczlfl066,2680ec896638bb00301fffab3e441452,z5peojzcfehypnf7qtdpasxalfuxyq5l,5,3.1,Debit Card,No,Next Day Air,15.27%,2022-09-26
cq0owvdgejnks0hvmdfkxr3d2n145kd2,aa53fb251d11162e57588303cae168b3,padyvgj9fdfl3tg156dandpy7dkppkcp,5,3.8,PayPal,No,Standard,13.87%,2022-09-04
vnw5bgchdsl9uiz7lvx2puh6epesynnz,58ec10fde28e528c32493a5e373402f9,bx5rlsjt25a2gxqojxh2tjc9elmmbhis,2,4.3,Bank Transfer,No,Next Day Air,16.72%,2022-09-09
el5ara0cqvunvbm0pczhj5noc0uulrtj,9149a51c5320ce7db21e0dcd27cd94e2,t7unwmhmyn3zi7agwg3xanuxpz6tgeaz,1,4.6,Cash,No,Express,21.7%,2022-09-12
wetrv4y6vzezmkvt1zddgnuqvkebpnpk,cc5ef7946bc62faf12bd8e0b32105f09,dwt13xkyvnldv0easjlt9dtmrvzi5cns,3,4.9,Debit Card,Yess,2-Day Shipping,22.94%,2022-09-27
egzfvatycieikkliajrp23enbq9kbosu,513bc5788d420bebafb8c6343da7bc64,rj3sres9wkik0sxem85xbkfnvuqaibuy,15,3.9,Credit Card,no,Standard,24.06%,2022-09-25
kd5jjbe9muy0m78l91epck90ivx59qbi,49c23a4327b6daaad4bcd5bf1b12eeb3,mvvlnr0lxiyxnpbclnnab9hym88wfkpn,1,4.3,Cash,No,2-Day Shipping,14.97%,2022-09-13
e8ahdoj4gxocjnlv23gfunlmjlxyaafa,903e5691d645b453ccdeef0cb4f51bac,qfznm5atbxuzrok1q030e6ki9ukekemy,3,3.0,Credit Card,No,Standard,79.05%,2022-09-15
nicungbg2pcnl9o6dusqeggsi4ht3g1y,a40eaa35451d569b6efd39a299bd74d3,ggllloqwdqtuyot4l7ruuw5xzfaxxzfd,9,3.0,Credit Card,No,Free Shipping,3.96%,2022-09-28
og6ehp1cfeh2tho6agostbiroogsm18x,a357b22eb3f6f063b84bc2ee4635a7df,txzysscfsfjk4b8vkhjfbeqg5udhc86h,17,4.4,Bank Transfer,Yes,Standard,15.5%,2022-09-15
lyv6vbakvttunwtyrmw2lw13oxspri1a,ad82b0740226988712a8e931daf23420,4ybrw2wqonk6f4c40pqagofeh1buqgie,6,2.7,Debit Card,No,2-Day Shipping,2.91%,2022-09-29
s4nlobg7qdhaeoabwamtou2jyw1k8dqg,dd3f0b0d846c9d84385d380dd41d11de,9lvpifkzefvvyn6cmxqxlcwptmpztq93,16,4.9,Debit Card,Y,Store Pickup,14.74%,2022-09-18
rdppacir7dydqu3bxcgkmuxidqgucbye,192afc245a03640fedd0ae439f4a0187,ucomng3umz1fydnwtd1oflveaae7r20p,11,4.4,Bank Transfer,No,Store Pickup,2.39%,2022-09-11
vuuptsyrnagzhmo9tlclx0cctrc4wnow,fd38c511613696a46649ba7e4b4a38c1,fkberu1w7ydbnhemqbfjqxunghp92nwd,1,4.7,Bank Transfer,no,,20.27%,2022-09-22
qa699skqdgse37llop2xrtjkz8ld7w5g,41a9b84c68b2efb579eda4bd6281f270,uvyyxzlf8kyjftyomnehmxmylgzgihbs,4,4.0,Cash,no,Free Shipping,18.66%,2022-09-03
rvuenh9jugicka0avvxfavp2nn8ucnwi,38126f820b8d90188592c11dcb50dcd9,2tlove6jgzip2rlsslazq6h72gjvfspk,10,3.0,Credit Card,Yes,Express,22.26%,2022-09-04
nn1lk6zscgvy9vlly2kb7fjvdkfvwes6,b143da4d2a10d3b2f67794555be1ea65,lzgha4gm4klg8dtfkgaj4cgcrne5hbzs,2,4.9,Debit Card,no,Store Pickup,20.68%,2022-09-23
nm3cdayq8qwbbxhne4lmg3qyfegrrzun,0f7cbbf08cbaedecb6206c53f1f68d8f,zs1w7vzgn5cucmqph23srns4qejkgq0p,9,3.5,PayPal,Yes,Next Day Air,59.47%,2022-09-20
oieyhiuedtr6zbh1ujujbbhryq8dleze,7ef14575db6cbf1709219b51a6a86b7a,rj66zzyz12nvcwbat5mw4iiskklddwxb,14,3.5,PayPal,Y,2-Day Shipping,11.13%,2022-09-15
fspaxnzw1bloyi6zwigfyffak0kojqsw,1f8751747cf744a6e9f11ffdc2d7cbce,zurwwuomzdur7qkndyeua1nq9j3k3iek,5,3.0,Venmo,Yes,Next Day Air,10.0%,2022-09-06
ha6t5jecfoz9vugcz9msydbrigsdf6pl,1b48ce1a6646db43b82f864ad73df271,ezisa3frn1sjbr68n71sunvi3yibu05v,7,3.7,Credit Card,No,Free Shipping,21.05%,2022-09-07
kkgzrm6dpjzmhwdhtrhyq8vg1ylspvsv,f174fa021a1d0ff3da0f04e2e5efd00c,dtxis1txkxgezy7cxyj5ghugbbnri3uv,4,4.5,PayPal,No,Express,16.95%,2022-09-26
jihfzvexnxmhqnshdoy5p96ejjc0scui,4bbc7a25f0577a985016ed0af4bd3aae,gtaudllyyrmemgab1xu69q9qwlp5roev,2,3.4,Debit Card,No,Express,18.18%,2022-09-24
8coxeerdfbbojotmgtitgrwiodqalwgi,5932aeeed6c7a7db895c9a705ebd495b,jv3fgsr2jen2qcwjvdc8we5q5jgkbbgy,9,3.1,Venmo,Yes,Express,9.51%,2022-09-09
z43kbhmdii1mirkkendlqlwlouw3ydjl,8dac59b5992dfe86419a6e67cd3f1b5c,zjzlohuc0q1jkike6ahzcqehmsqtvrtv,6,2.8,Venmo,No,Standard,9.74%,2022-09-06
ki1ipf47dkpzoovt93uza7xkpcolx5po,d627d6ba2a8770967d65b48ed9bdd0f6,zmpjt0vm9iu72qlzjwccwqmdwgeh8kij,10,3.5,PayPal,Yes,Express,6.29%,2022-09-21
kky11gztnjsdaocknwsy2krnl11i9pgx,b1589059a871c5c1dfe3f13dcdf3622a,bljnx0uub8yxdgdcjrzi3tgpax4oeka2,6,4.9,PayPal,Yes,Store Pickup,49.11%,2022-09-09
qmrbnyxcmkzinmizedce5r6wvdpzlmls,b5c06db461a285d7b6d17a09ef7f9a7b,qhw3gjiofactqnyyrlxi1jvqq7dvo1ow,9,2.7,Cash,No,Standard,13.65%,2022-09-07
s14fb0z24mjrjputtyx9lgp3vrmlphii,f6d8b37cefbcee0be4ca4d8d84642eb3,wucvfuw4htlwjrnfpqa8e0sh8xwe8kp4,1,3.6,Venmo,No,Express,14.09%,2022-09-07
g1l0udftzywx935rwn65vedqgsl4vzvm,6eb080a2fb050a168259b81c4085cbfb,4z1dian5qafg7xvokz1mtkft7zebrevr,13,2.7,Venmo,No,Express,12.45%,2022-09-03
ujwcyzstk2e4oyvss8afguvfexyshbdh,f03c4818cb8d26e8c12144a76367afc0,xzwvusdqeofbkgzs0vt2bzafqx7h118y,3,2.6,Cash,Y,Free Shipping,3.6%,2022-09-12
ktapphlpqwqfbuhinqkutqpg1czpal4n,2a401a4f95672bd2866067ee89fc3889,nd5so356ag1xirejup3nqtifau3umraf,15,4.6,Debit Card,Yes,2-Day Shipping,16.64%,2022-09-22
yookhq0vdeourvcwvs4tvio8dymbfa58,02669419e5c92ac50e1347582434663e,nkmfwbmvkujpnr56jk5c28cxelxczfzt,18,4.6,PayPal,No,Free Shipping,12.14%,2022-09-09
1q9iuglnacjhhonsk4psvsenn5ah4mpu,64743e404cb02e44ffa2df213672c3dc,6twdokpvzwz5dn5jktvxjgdf4ztyjqzy,9,2.9,Venmo,No,Express,5.53%,2022-09-02
1acj2ksund9duhlmdvsr1hetx0wmj44z,5da825c26ed930a4fdb2269fe2a18b0f,072yphxvdkxwimn8f9afcwq6dlt8ingz,9,3.2,Bank Transfer,Yes,Next Day Air,15.1%,2022-09-26
olvt7wz2fognjticqauqyow66k1uexew,d40a726169c52efeeaca2cae4411a8c6,zjsejg9hgiv1payncd3fi3f9d22wghah,13,4.2,PayPal,Yes,Store Pickup,5.6%,2022-09-21
3lhjguh8egohor84tlk7nt6frhz2geai,8e68b52af8435864855d10ba0a79cf31,s5u648viq3yr4gazsfapy2rxep4omt0g,1,2.6,Bank Transfer,Yess,Standard,14.79%,2022-09-08
gejf4jdebwra3sqclbigxvrlnt3vgcsx,60581101c1a690b77eefbdd8f4d60b5f,yecfggyavc9pdypalqspfwmp07srfngi,9,2.6,Bank Transfer,No,Next Day Air,7.96%,2022-09-11
rz03o29sbry6gfbt81heiwvqat2oaly9,60d5d48dd337527dc6fb258893cf26d4,asidp4sclrspzpejon1lqjpajtjrnxq9,5,3.9,Credit Card,No,Standard,19.09%,2022-09-17
k4b7pmmryvkwzzjnhthz1sao7cebeijr,e2fd1141e7aba88e46b223776c3da501,33if4b76olzrxordtlchhsmte874jpct,9,4.1,Cash,No,Store Pickup,51.39%,2022-09-26
pje9zxlpdcceonj9ggrnqudsu3pa6fuz,21c54c26c9268bacefb0f22f552f3b3b,s9lxcubjkc8oydl77b521rr2fyzmrd8t,6,4.7,Debit Card,Y,2-Day Shipping,5.14%,2022-09-17
6yvwskl8aaet1ohvwffqdx8lyd1ctt23,b0de52a8f225846432ba1a5f0fc8c139,hgr9b9knxuhb2furdqlwbom640xaujvl,8,3.5,Credit Card,Yes,Standard,14.89%,2022-09-22
fbscywpu9y3ddfzw9pmrydem3fw5r4bf,27a19769b11ba399ae4dbdc5bb5489b7,xcaks7z2izzsmy40sljgv4lahucy1eng,7,4.6,Bank Transfer,Yes,Express,0.66%,2022-09-06
p3o2foxemzwjatxoarpfjkhprrjnmdfs,406ce50d5ea33c0ad82f787f2697cc30,7sk2zrvosjzhm9mupltownczvse7esho,18,4.0,Cash,No,Standard,16.27%,2022-09-03
gcrnwtlrgbb9olievl3azoqa5ye4ryxn,b5583817ab7c83c991f3074842a9396f,yqxyhmf12v1gwnogutolym5ia3elicha,1,4.1,Bank Transfer,Y,Store Pickup,0.52%,2022-09-19
ljyrrgmcbxgzaqvvcbr2fvwytk4wpwy4,7bd00dde6f29027bd6a9d6a241b1b38d,rkzeifro6b0dlupy43tgtddnzaktaulv,1,4.7,Venmo,No,Standard,0.35%,2022-09-09
yznwrqopravs1kjpdvcngwxcmgcxbgpy,9c0d63c19b7e0f894f14413b5725109b,jrufpfgmbjsw0t2swkake2lovfotyl04,13,3.8,Bank Transfer,No,Store Pickup,12.28%,2022-09-18
pkae61fhcwex54id3rlch0oakzsmpdl5,58e47ce700ebf629e3a5838bdbdfd0b4,tcp2xmvmmtcirf6mytdrdnbpjtyy8vyr,7,3.8,PayPal,No,Free Shipping,17.93%,2022-09-15
w35ahn8vk0kdgjt7q2eu1jmccpyvdbx7,7251169d11c0d94a7181d15b1efef9a7,nkdibfhfsjevetdrhjdrh0wzotnmoxp9,10,3.3,Bank Transfer,Y,Standard,20.21%,2022-09-27
rgtyvtmsoeyghpdufhbzljgvy41yt3mk,54d77af36ae9d41d6a4e578610e7372a,u3brw10swlq6cvokduapwyy3ggonmxzx,9,3.1,Cash,No,2-Day Shipping,51.84%,2022-09-12
igwdczoamev6ezpthozi84bvrzeu8ikh,641061bbe98044de8a2cf52dd5df259b,embxhhnaznaap5ieofg1r730ycsx8ken,3,3.8,PayPal,Yes,Express,94.77%,2022-09-20
wyoiqztgufqlvofbicvvd9lv4uwqwog0,32c3d827a4f0499dc86943c025697164,pxj86rw5ugxgh4sqg1uofaz4k3oq47ur,18,3.4,Cash,Y,Next Day Air,3.73%,2022-09-25
6jdvgqqckq1djs30urw3qiy8y0swg7oy,bdc1da9249d354e7026e2a21c0c939fd,3mpmgmbvfpnqw7jqpfcjamjobukljxci,10,3.2,Bank Transfer,No,Next Day Air,15.58%,2022-09-24
86xgvbwykcmkfxyal1kaw9k8dgifyzvo,044c5f359d5791ba18913d2f0138f3f7,hrzbdyac51skrais2ba2j0spoxehzyfo,1,3.9,Venmo,Y,2-Day Shipping,4.89%,2022-09-08
5ys0fh9ryzq8ewyxtwzlpxuxor5vhdij,40df8542e71fa4d2051e80a5cb84ba07,2xyavtnlzkyulwesjvbtythsxvgtswcg,3,3.9,PayPal,No,2-Day Shipping,2.21%,2022-09-29
zzz7awtyqzzxxhw7nlo3jpqw6rywhlsg,17911355951aa1a31cb7f96ed8671a21,yynm8csdhgrretu1m6hxqrrchztialno,2,4.0,PayPal,No,Express,14.32%,2022-09-22
p2cfshnl9otgaqdtl1hmjxmt2zwyuaxd,15e2038d034d3ed3ccc5548b330a96ed,krewk918e1rwayvhywzqdrvhqiqttwmr,7,3.4,Bank Transfer,No,Store Pickup,15.79%,2022-09-01
h5jcuzn4hcpavpuzcoitsvoonq9q67w8,fe13ffc9764fbfb620c99216d8a9762c,qjqlkqtoqqffqxo4x0ifrri4ewmmnaxo,3,3.7,Credit Card,No,Standard,22.96%,2022-09-13
qjzdgsotdjc2qlus20fyl42h4nkbyjin,26155985d097aa89dbe6032a8a16a026,assybppnixm6ajg4u3jmvrc5zke9jujm,9,2.6,Venmo,No,Store Pickup,99.08%,2022-09-23
hpxe7qbp7mxpaeuzx83fflayg42tgxzz,bdc23cf547750e638698fcef24d843ae,vfhqvvvjj9a23mh9edd2zsmjjysdiuur,6,2.9,Debit Card,Yes,2-Day Shipping,14.62%,2022-09-27
2x3fkmtyti16avmzk78h3fydp5fgz30c,bd7e24b43ba8a763eb5fad81f7e6bd10,5k2vmzkoshlbaxb5cr20sqsu5cn5vana,5,3.3,Credit Card,No,Next Day Air,15.27%,2022-09-02
edlswm0broqeu7vnyajwouttkcn7k2ju,9cbdabee2fdfaf20674ada2e2b31edcd,mcob2k5yul0kslmgak2smx29tzbzgnkc,11,3.9,Debit Card,No,Free Shipping,11.08%,2022-09-13
crjtegult8c1brc1aqyzcucqjnscc2mn,7a6421963fc411c7b6b859132a3464c9,k0sfbbdzbssrgkbypbwwafp2kcvofz4u,16,4.0,Bank Transfer,No,2-Day Shipping,15.52%,2022-09-22
76ojjpmloctz7kvsusepu1aoimdn8tco,53685c8a71a5cdaaa331a9fafd43b650,w2o7bzh3qre0wo7ubvyz8onqeesf9xru,2,3.8,Credit Card,Yes,Free Shipping,0.14%,2022-09-11
unhz3varwoiwqogwsc9bmnilrvdsvfoq,4781ae0132428131263f9bec70fb6096,vtxu0jc7kvhktnmzzofboxg750n26yyl,5,4.5,Venmo,Yes,Express,13.53%,2022-09-28
q1vp15edrcuynslbkcgghwobgrchtczr,b7f9e0140bd136fc5f22a7b6f5c72fc7,z6ldweqxwqkewjhfjszirxfwkghoq9zm,16,2.9,Bank Transfer,No,Store Pickup,12.29%,2022-09-13
agq7yxrrt6spo7kjomfileohg8hauhxh,461278b2246873e8d0873b223fbd0d9b,evqzpohhbytoal55qqpr9uxqsxwofw4o,6,4.9,Debit Card,No,2-Day Shipping,18.23%,2022-09-05
c3hhmwei0meld7ky0cvw4iyezaltzzaj,811dba3ce8f1bf1ff88951c8db5772c8,li7skcfez6k03kdbyurr8lotmf5yl6zz,3,4.2,Venmo,Yes,Free Shipping,24.24%,2022-09-09
bneslrzohqe0my7inqgjzi0y8osios0f,37b168818d69cb47d3062022ddf6a73d,hxswy6t8x7bvnllfjwhuakdbtugtntqk,10,3.1,Debit Card,Yes,Express,19.92%,2022-09-19
w4rh3luvwgx2omsjhoohro0gnhvren7g,0209fe49ac75286f055bc63e5e27057d,718hu1gfqvkxuqfdhhqwnd4wvhknuvl9,12,3.0,Bank Transfer,No,Standard,5.79%,2022-09-29
dlklssnl17i5r5kw4gzcm5xgiixzqavb,c922f327a6643a50c7aacad5e850e6b4,mnwftk7vjvgexm77cq1dz2wmmdenyoa2,4,4.6,PayPal,Yes,Next Day Air,8.03%,2022-09-16
npxunqvgke89zk05yvjrnbxqbiudrsqv,2806573f2e5463babf42353ac8f19429,gjgb6thkc1mych59vdrgcyzxfez9pmuv,8,4.3,Cash,No,2-Day Shipping,2.57%,2022-09-05
bypfquktrin53mybcynxsgxxuraggpnx,fcd08b3b17d210dd3f9d34cbbd6bbb21,lylzpahgosofrizhdmfe406pd4npzz5z,3,4.5,PayPal,No,Express,14.0%,2022-09-21
zhmtr9p7dzz8hu5i7tiuws1a4fte2bpi,2cba37cbd9602e5ace20bdd956b303bc,iqrcobdasie8mxcxlvcot92nqh9uqvv2,2,2.8,Credit Card,Yes,Next Day Air,4.19%,2022-09-30
owdedrafhsk4j9vxjdwzjphp1fprskew,473b60566e9a2e6cbe4ad300690fc848,ivfkrr8azb61yosagk9trxqdgoy7if9h,4,4.9,PayPal,Yes,Standard,5.79%,2022-09-03
gulsgnyd8znaz37socemsbqkrkoqq6ob,022613ca2afc8d2779b77fba98ab4a46,kmsdlodhekozf0zpcobkhzuite8ppapi,3,4.8,Debit Card,Yes,Express,17.67%,2022-09-21
xagrnpholqtgz3zvr1hx0dicyrectcyb,de487d2ec1458ef80d1b55d8c6451695,dcqoyzgm0sudvkj4tnafxaae9qfqof9x,10,3.4,PayPal,No,Free Shipping,2.54%,2022-09-22
3a4w3x7tbk6gg4axt92z2jzkwa4rlfho,63cfc0258e3348968308eeba3766036b,j67c6dbejvlyzlpotyldchccu40z3zau,2,3.1,Credit Card,,Free Shipping,13.1%,2022-09-11
esllb6uxyejchvozguuph5brrsqzsguf,a92ca6bc3144368843dca026f1b33acf,yajfakmgezfllz4n3eqzwtqrrnvuaos6,10,4.1,PayPal,Yes,Next Day Air,14.98%,2022-09-09
npbx2tnyx0frgtzfhhnxpzxo6txjbedd,c01291750f556fa29e735574beb73178,yvedvnvf9samtvqvuf8lexeynymc1ttj,8,4.6,Bank Transfer,No,2-Day Shipping,14.37%,2022-09-19
bjazkl03jfxdzmkhpyx8cpiuhywdxis8,58376b12f46c114594192b81a9f6d0ec,k1netrlzjilusxx6ybvl6opd580xuexx,10,3.7,Bank Transfer,No,Next Day Air,4.53%,2022-09-21
qctfiqnk2dpfrqfqzme6dy3drg22xm0t,9344f5e48998fa2c532fe1e493396dec,kkyirw4mmok2i6rs9dqhhzlvd7ithgge,5,2.7,Bank Transfer,Y,Standard,2.65%,2022-09-04
hsa1lpfo9tgf4mmo5536keouxwusltua,b88b28be899f2484b26f1b594b842f62,v8x09u4xr3jnsweubn7b3egn8fsqcesx,9,3.5,Cash,Yes,Store Pickup,14.66%,2022-09-25
kmjwhfnja2pjbiqymzugfvsrzuzdwlhm,6799e7f521fa060a983a4b153f2eb9f9,gwgmput08zwgndkppohyzrsj25dbody0,9,3.1,Credit Card,No,2-Day Shipping,10.77%,2022-09-19
69zf054kfjhrgmvoiowr43ouc2ecfnok,0304022236b299aad7bc87ea32e043ff,uqyzkwkujjmwfoiluvmy4cszkbapamyp,4,3.8,Debit Card,No,Next Day Air,22.6%,2022-09-23
nwdryuethpsnxk6emiel2ahjbjjrwapp,a93b55966c72356ba98acc5566bae48f,kfhtw1nhpqjhyhgdmkqtlpkyleuibex0,4,4.7,Credit Card,Yes,Free Shipping,19.89%,2022-09-26
a7ukzs6lfo0ror4uryz2d7a9kvukmvrl,163262282fb1784047bd7244a58bc2b0,kxhqllmzmyoiptdqa3yfmeinlbrahowb,4,2.6,Cash,Yes,Express,23.0%,2022-09-08
jvdnjnhydkfqpbs9yxfwnxia5essvyhk,7883289ad2435c222672d22faac5a59f,6t3dbdfeoz7eyysr3tbubcc4w6knr71g,17,4.0,Cash,No,Standard,9.96%,2022-09-20
jahrlbpd2ngcfih1yz1fzvlffzn9yumy,fc567bb32cc56b98811b39e56378cba0,lmllxu2bgc9ocsfkoxtgefzifbghq3dh,11,3.3,Cash,Yes,Free Shipping,7.9%,2022-09-22
uytzztoqfuw9gmswac6fctv1y10keuw7,a2c6dd69f022a658c5bcc2b3b52970f2,vjftz1w7cdzwanqcdf19a88jeleldpnh,4,2.8,Venmo,Y,Free Shipping,15.4%,2022-09-04
oidiwg3tedrtyojeepyswfmrwrjfhrw0,160fc6e14394d422dc3ce93619efffdd,xnvi9htetkquilfi1bhdgud8lj2hdcdc,8,3.2,Debit Card,Yes,Free Shipping,13.94%,2022-09-29
mo37x5pn75wn95yvccqsmxb88vw4y0if,a1f3f2ff7fd6dcf04ae61c97bb905769,8dsqyclejpkwjthdzky1a3vvyui58kvd,12,3.8,Cash,Yes,2-Day Shipping,16.4%,2022-09-15
4vingyynpaknmaro6z5pjahvtk8tdlxr,61ef2a8c1adee0aa1d81577befe46dde,h429jabw8usuienuvydns6jdekvdexeq,9,4.6,Cash,Yes,Free Shipping,22.94%,2022-09-14
reaodvu7huvvtbifakyesnaqtw122dqi,86977b910a95654e54ad59b237166848,xygmykc3qnrxyllx3ld0tnts8asaca5p,13,4.6,Credit Card,Yes,Free Shipping,17.7%,2022-09-27
trllsivg9z3cpjhekju81augigiek6sg,975f29c25b2a06887616614dabc5161c,x3hyf0dgmki9j2b5pcs2zpbdej4lrtje,4,2.9,Cash,No,Store Pickup,16.7%,2022-09-25
